Date,Open,High,Low,Close,Volume,growth,sma_5,sma_14,volatility,rsi,atr_rel,cmf,day,month,day_of_week
2020-01-02,59.319,59.931,59.022,59.51,5624984,0.322,-0.1944,-0.0602,0.010284996541904944,51.07447534687367,0.019679853490726765,0.05534565238711575,2,1,3
2020-01-03,58.008,59.051,57.932,58.554,4169556,0.9412,0.0882,-0.1552,0.011541162666036962,52.77374448500455,0.0204974712670977,0.05654943760921864,3,1,4
2020-01-06,57.256,57.836,56.729,57.294,7910088,0.0664,0.2346,-0.1338,0.013536062076399456,50.124979675133,0.02172717677176033,0.08093884936580593,6,1,0
2020-01-07,57.654,59.405,57.53,58.917,7359993,2.1907,0.8063,0.1445,0.015271178457418278,55.91179547768508,0.02217875420082013,0.15008802502549462,7,1,1
2020-01-08,59.022,59.501,58.592,58.898,3796605,-0.2101,0.662,0.0858,0.014715497828145354,48.993210364507156,0.02170359119185026,0.17224300877526,8,1,2
2020-01-09,59.501,60.122,58.554,59.281,5073184,-0.3697,0.5237,0.1109,0.014698821253648249,48.562999925654616,0.021912435786735754,0.19540986710431024,9,1,3
2020-01-10,59.812,59.988,58.54,58.789,3998910,-1.7104,-0.0066,-0.0243,0.014946135462566392,44.98915054889531,0.022276864690862076,0.10794426003446767,10,1,4
2020-01-13,58.841,59.261,58.678,59.123,3718409,0.4793,0.076,-0.0612,0.015009895800082275,51.29369375426226,0.021273144579996885,0.06262437114622639,13,1,0
2020-01-14,59.505,60.792,59.39,59.649,7270496,0.242,-0.3138,0.0621,0.01508580651344545,50.61668116701045,0.021578038251199316,0.06129031592804376,14,1,1
2020-01-15,59.601,59.663,58.692,59.247,5420509,-0.5939,-0.3905,0.0046,0.015357934414935218,48.20316827264151,0.02134334619401494,0.12300230604154107,15,1,2
2020-01-16,59.874,60.486,59.759,60.467,5138060,0.9904,-0.1185,0.109,0.015540757774368037,52.79717598420926,0.02088255933630674,0.12212536357680405,16,1,3
