Date,Open,High,Low,Close,Volume,growth,sma_5,sma_14,volatility,rsi,atr_rel,cmf,day,month,day_of_week
2015-11-13,6.1804,6.2485,5.9715,6.0942,31052013,-1.3947,-0.1542,-0.671,0.035788708723297695,51.69929867863537,0.06187554168695892,0.019063458057704576,13,11,4
2015-11-16,6.0714,6.1804,5.967,6.0669,28829202,-0.0741,-0.0989,-0.3182,0.035819941104973836,53.041774491512385,0.060226863801148674,0.020707294402998153,16,11,0
2015-11-17,6.076,6.1259,5.9579,6.0056,26530370,-1.1587,-0.7692,-0.5717,0.03580243905500446,51.76913060583835,0.05849391377497021,-0.0019654364760221064,17,11,1
2015-11-18,6.1214,6.2349,5.9891,6.2031,28128415,1.3347,-0.4037,-0.4496,0.03412155891534513,54.473465558165984,0.05541680348040834,0.03236347375969288,18,11,2
2015-11-19,6.1441,6.3076,6.1396,6.2576,28161416,1.8473,0.1109,0.2124,0.03286721229082032,55.03169563573136,0.05292795569388964,0.04844986037160438,19,11,3
2015-11-20,6.2576,6.6436,6.2122,6.4529,39961417,3.121,1.014,0.6212,0.022267883152635188,56.46028512771303,0.05243518066241634,0.052466166671510425,20,11,4
2015-11-23,6.4347,6.4529,6.1623,6.2894,32996041,-2.2581,0.5772,0.2821,0.023285140008141195,49.332405099622314,0.05325589432621988,0.04547495381703235,23,11,0
2015-11-24,6.1668,6.3689,6.1305,6.2077,45211880,0.6632,0.9416,0.6868,0.022506412785116777,52.81626628739277,0.052845879001415935,0.023218822280789822,24,11,1
2015-11-25,6.3257,6.7481,6.2849,6.4143,48398766,1.4006,0.9548,0.9597,0.024631510482167714,53.68201502771678,0.05350843004806411,-0.0052985999125406925,25,11,2
2015-11-27,6.412,6.6482,6.3802,6.5119,13009849,1.558,0.8969,0.4045,0.022547189197260287,53.87655443360019,0.05188137538467891,-0.005578448439644188,27,11,4
