Date,Open,High,Low,Close,Volume,growth,sma_5,sma_14,volatility,rsi,atr_rel,cmf,day,month,day_of_week
2010-01-04,9.8,9.9,9.68,9.7,18624200,-1.0204,-0.6661,0.4437,0.019817243426533234,47.79303213819184,0.03650255718810796,0.0378119114074399,4,1,0
2010-01-05,9.71,9.9,9.68,9.71,22012476,0.0,-0.3452,0.5409,0.019490754038639018,49.3266277921384,0.03547868516566435,0.03660157867345223,5,1,1
2010-01-06,9.68,9.76,9.55,9.58,18441573,-1.0331,-0.4091,0.3185,0.013432988087812115,47.7957918350567,0.03495731008396817,-0.042034034292530095,6,1,2
2010-01-07,9.53,9.55,9.18,9.4699,26749947,-0.6306,-0.6806,0.2566,0.013620086912737205,48.46682248413136,0.035854831759102875,-0.04174751512546603,7,1,3
2010-01-08,9.37,9.47,9.29,9.42,13730260,0.5336,-0.4301,0.2314,0.010535758524145844,50.450725939346064,0.03483501460859773,-0.024692735811228897,8,1,4
2010-01-11,9.38,9.44,9.08,9.15,23139614,-2.452,-0.7164,0.0087,0.009068561883157161,45.60221620513612,0.03611159944550256,-0.004483001078013521,11,1,0
2010-01-12,8.89,8.92,8.52,8.64,33260605,-2.8121,-1.2788,-0.5301,0.018115888694631,45.03998458349486,0.04071986403805002,-0.06962504430118162,12,1,1
2010-01-13,8.71,9.2,8.55,9.14,31990280,4.9369,-0.0848,-0.0877,0.028433095365197822,57.25342165129231,0.04082256274424646,-0.0016159014437126858,13,1,2
2010-01-14,9.18,9.26,8.92,9.01,22523118,-1.8519,-0.3291,-0.394,0.02852677147817171,47.33003495786371,0.04114901621429654,-0.02717270856918312,14,1,3
2010-01-15,9.13,9.19,8.8,8.84,34178848,-3.1763,-1.0711,-0.7011,0.028706145137822783,45.66710931009605,0.042095865135589466,-0.07673194930492212,15,1,4
2010-01-19,8.84,9.21,8.84,9.01,24188093,1.9231,-0.1961,-0.4492,0.029870959005724885,52.57614521195633,0.04128473776266009,-0.06830525190000884,19,1,1
2010-01-20,8.98,9.0,8.755,8.86,22593159,-1.3363,0.0991,-0.4936,0.029845028080530377,48.34453828213911,0.041040642809903057,-0.08770491270131806,20,1,2
2010-01-21,9.01,9.1,8.7701,8.99,37438142,-0.222,-0.9327,-0.5614,0.03069963758030577,49.83115773085513,0.04017925662517586,-0.10990302725669936,21,1,3
2010-01-22,8.51,8.56,7.82,7.9,68538192,-7.168,-1.9959,-1.0221,0.04963518907103167,41.762716589898595,0.053035711770201645,-0.18838497462000486,22,1,4
2010-01-25,8.01,8.14,7.93,8.08,20477319,0.8739,-1.1859,-0.8868,0.05118961789361694,51.54491730845942,0.05027199079561271,-0.2040375202483973,25,1,0
2010-01-26,8.03,8.19,7.93,8.08,20922847,0.6227,-1.4459,-0.8423,0.05114854974526079,51.25530306480471,0.0489795784403391,-0.20337991711946646,26,1,1
2010-01-27,8.04,8.22,7.91,8.19,26749546,1.8657,-0.8055,-0.6352,0.049102758648608594,52.672353017525325,0.047573826263502705,-0.14400047526670756,27,1,2
2010-01-28,8.24,8.25,7.71,7.88,31787311,-4.3689,-1.6349,-0.9023,0.044857203271219094,45.52379573924179,0.05080842351590947,-0.17471336758279363,28,1,3
2010-01-29,8.01,8.1,7.3,7.45,37366437,-6.9913,-1.5996,-1.4397,0.046712741156575865,42.887229437192524,0.05757253024899104,-0.20920565494848023,29,1,4
2010-02-01,7.61,7.98,7.53,7.97,25307721,4.7306,-0.8282,-0.9267,0.054128865307699434,55.33858127378415,0.05472216844071323,-0.1537269839259475,1,2,0
2010-02-02,7.74,7.96,7.72,7.91,21072536,2.1964,-0.5135,-0.569,0.053168106821090404,52.66535424109639,0.053456419289708304,-0.10411230610780735,2,2,1
2010-02-03,7.84,7.96,7.76,7.8,14507750,-0.5102,-0.9887,-0.958,0.05315347308501908,49.89320201788237,0.05216962999597715,-0.09235821507604686,3,2,2
2010-02-04,7.64,7.65,7.1,7.2,33015859,-5.7592,-1.2667,-1.2371,0.0560913336778757,44.95153200949432,0.05942460795230241,-0.1037560316371467,4,2,3
2010-02-05,7.13,7.37,6.98,7.35,28717916,3.0856,0.7486,-0.7898,0.042745734125151924,53.33820866189107,0.05784395825398936,-0.08484329422891898,5,2,4
2010-02-08,7.38,7.62,7.28,7.42,24210972,0.542,-0.0891,-0.8885,0.04192809347173393,50.93492086851486,0.056478534955416666,-0.10114203646198773,8,2,0
2010-02-09,7.59,7.64,7.42,7.52,19832279,-0.9223,-0.7128,-0.8589,0.04244097588524403,49.55076918733108,0.05383662121770034,-0.08039922114898737,9,2,1
2010-02-10,7.47,7.71,7.45,7.64,17148573,2.2758,-0.1556,-0.6805,0.042572239416771934,52.58159941741087,0.05163676224983531,-0.044983747457052775,10,2,2
2010-02-11,7.67,7.9,7.6,7.85,14954343,2.3468,1.4656,-0.0009,0.04221604664895054,52.649610800539506,0.049395479769368915,-0.07592820643075453,11,2,3
2010-02-12,7.71,8.0,7.66,7.87,21619755,2.0752,1.2635,0.0849,0.03741379364800307,52.34034819280241,0.04883652850303229,-0.04725260340509609,12,2,4
2010-02-16,7.91,8.14,7.87,8.07,13544645,2.0228,1.5597,0.1849,0.031553981715611926,52.27654750641594,0.04661413729107128,0.015180012155281081,16,2,1
2010-02-17,8.11,8.2,7.94,8.04,11998186,-0.8631,1.5715,-0.01,0.03145830653983368,48.75190549716366,0.04575594476906794,0.013963583384704424,17,2,2
2010-02-18,7.98,8.08,7.87,7.94,14400501,-0.5013,1.0161,0.2663,0.03137954748363727,49.21420385225203,0.044911940871383414,0.011068145266311969,18,2,3
2010-02-19,7.82,7.99,7.82,7.92,8107350,1.2788,0.8025,0.857,0.01327007295669256,51.530905223986295,0.043342447120708845,-0.011527089540731192,19,2,4
2010-02-22,7.96,8.0,7.83,7.9,9653829,-0.7538,0.2367,0.4653,0.013139223447697877,48.7938409179228,0.04188551858542661,0.112058071167205,22,2,0
2010-02-23,7.92,7.94,7.69,7.78,15500900,-1.7677,-0.5214,0.1821,0.014886510933865945,47.44023590331471,0.04178886117079795,0.08145863471512245,23,2,1
2010-02-24,7.78,8.1,7.77,8.04,16527520,3.3419,0.3196,0.4573,0.017234566793969015,54.318017149053205,0.04048085837610613,0.10031626841226737,24,2,2
2010-02-25,7.88,7.89,7.62,7.89,20844351,0.1269,0.4452,0.8777,0.018621099398957338,49.89395106583825,0.042106276638336146,0.09997767794406384,25,2,3
2010-02-26,7.83,7.96,7.68,7.91,17026710,1.0217,0.3938,0.7303,0.016632366708099023,51.08800181231116,0.04152827158022519,0.1627622641047098,26,2,4
2010-03-01,7.94,8.25,7.94,8.21,14762882,3.4005,1.2247,0.9344,0.02026455386848837,54.21193377272756,0.04011094629019102,0.26747806155390247,1,3,0
2010-03-02,8.33,8.6,8.29,8.38,25314782,0.6002,1.6982,1.0432,0.0197847650595311,50.15124941935072,0.03981453543770957,0.17154537561416072,2,3,1
2010-03-03,8.44,8.55,8.28,8.34,14224387,-1.1848,0.7929,0.796,0.019832172499043236,47.698638490801436,0.03946039303343681,0.11810547482135246,3,3,2
2010-03-04,8.37,8.5,8.28,8.5,14432109,1.5532,1.0782,0.7393,0.019476557131971425,51.6079545880428,0.037800805148615294,0.18315109231613716,4,3,3
